auction_time,delivery_start,side,price_eur_mwh,quantity_mwh,level
2023-01-07 15:00:00+01:00,2023-01-08 04:00:00+01:00,sell,31.79,3.63,3
2023-01-07 15:00:00+01:00,2023-01-08 04:00:00+01:00,buy,19.92,22.09,3
2023-01-07 15:00:00+01:00,2023-01-08 04:00:00+01:00,sell,33.25,7.88,4
2023-01-07 15:00:00+01:00,2023-01-08 04:00:00+01:00,buy,19.26,14.46,4
2023-01-07 15:00:00+01:00,2023-01-08 04:00:00+01:00,sell,33.78,31.5,5
2023-01-07 15:00:00+01:00,2023-01-08 04:00:00+01:00,buy,18.02,44.5,5
2023-01-07 15:00:00+01:00,2023-01-08 04:00:00+01:00,sell,34.93,11.18,6
2023-01-07 15:00:00+01:00,2023-01-08 04:00:00+01:00,buy,17.28,2.99,6
2023-01-07 15:00:00+01:00,2023-01-08 04:00:00+01:00,sell,36.74,25.7,7
2023-01-07 15:00:00+01:00,2023-01-08 04:00:00+01:00,buy,15.32,45.77,7
2023-01-07 15:00:00+01:00,2023-01-08 04:00:00+01:00,sell,37.69,27.7,8
2023-01-07 15:00:00+01:00,2023-01-08 04:00:00+01:00,buy,14.58,41.82,8
2023-01-07 15:00:00+01:00,2023-01-08 04:00:00+01:00,sell,38.33,14.89,9
2023-01-07 15:00:00+01:00,2023-01-08 04:00:00+01:00,buy,13.35,15.58,9
2023-01-07 15:00:00+01:00,2023-01-08 04:00:00+01:00,sell,39.97,47.47,10
2023-01-07 15:00:00+01:00,2023-01-08 04:00:00+01:00,buy,12.3,39.68,10
2023-01-07 15:00:00+01:00,2023-01-08 05:00:00+01:00,sell,29.12,13.05,1
2023-01-07 15:00:00+01:00,2023-01-08 05:00:00+01:00,buy,24.22,47.26,1
2023-01-07 15:00:00+01:00,2023-01-08 05:00:00+01:00,sell,30.41,27.07,2
2023-01-07 15:00:00+01:00,2023-01-08 05:00:00+01:00,buy,22.43,20.42,2
2023-01-07 15:00:00+01:00,2023-01-08 05:00:00+01:00,sell,31.36,24.64,3
2023-01-07 15:00:00+01:00,2023-01-08 05:00:00+01:00,buy,20.51,35.0,3
2023-01-07 15:00:00+01:00,2023-01-08 05:00:00+01:00,sell,32.41,35.44,4
2023-01-07 15:00:00+01:00,2023-01-08 05:00:00+01:00,buy,19.24,24.98,4
2023-01-07 15:00:00+01:00,2023-01-08 05:00:00+01:00,sell,33.01,4.33,5
2023-01-07 15:00:00+01:00,2023-01-08 05:00:00+01:00,buy,18.21,26.12,5
2023-01-07 15:00:00+01:00,2023-01-08 05:00:00+01:00,sell,34.99,10.5,6
2023-01-07 15:00:00+01:00,2023-01-08 05:00:00+01:00,buy,17.36,14.12,6
2023-01-07 15:00:00+01:00,2023-01-08 05:00:00+01:00,sell,35.55,11.51,7
2023-01-07 15:00:00+01:00,2023-01-08 05:00:00+01:00,buy,16.78,23.29,7
2023-01-07 15:00:00+01:00,2023-01-08 05:00:00+01:00,sell,37.03,37.17,8
2023-01-07 15:00:00+01:00,2023-01-08 05:00:00+01:00,buy,15.88,24.07,8
2023-01-07 15:00:00+01:00,2023-01-08 05:00:00+01:00,sell,38.2,10.27,9
2023-01-07 15:00:00+01:00,2023-01-08 05:00:00+01:00,buy,14.4,35.63,9
2023-01-07 15:00:00+01:00,2023-01-08 05:00:00+01:00,sell,40.12,29.1,10
2023-01-07 15:00:00+01:00,2023-01-08 05:00:00+01:00,buy,13.1,47.09,10
2023-01-07 15:00:00+01:00,2023-01-08 06:00:00+01:00,sell,38.15,42.63,1
2023-01-07 15:00:00+01:00,2023-01-08 06:00:00+01:00,buy,31.45,28.5,1
2023-01-07 15:00:00+01:00,2023-01-08 06:00:00+01:00,sell,38.91,24.53,2
2023-01-07 15:00:00+01:00,2023-01-08 06:00:00+01:00,buy,30.77,34.68,2
2023-01-07 15:00:00+01:00,2023-01-08 06:00:00+01:00,sell,40.55,19.29,3
2023-01-07 15:00:00+01:00,2023-01-08 06:00:00+01:00,buy,30.15,16.95,3
2023-01-07 15:00:00+01:00,2023-01-08 06:00:00+01:00,sell,42.53,25.17,4
2023-01-07 15:00:00+01:00,2023-01-08 06:00:00+01:00,buy,28.86,5.64,4
2023-01-07 15:00:00+01:00,2023-01-08 06:00:00+01:00,sell,44.44,29.38,5
2023-01-07 15:00:00+01:00,2023-01-08 06:00:00+01:00,buy,27.75,48.82,5
2023-01-07 15:00:00+01:00,2023-01-08 06:00:00+01:00,sell,45.24,10.26,6
2023-01-07 15:00:00+01:00,2023-01-08 06:00:00+01:00,buy,26.37,15.03,6
2023-01-07 15:00:00+01:00,2023-01-08 06:00:00+01:00,sell,47.05,45.14,7
2023-01-07 15:00:00+01:00,2023-01-08 06:00:00+01:00,buy,25.73,21.77,7
2023-01-07 15:00:00+01:00,2023-01-08 06:00:00+01:00,sell,48.61,34.04,8
2023-01-07 15:00:00+01:00,2023-01-08 06:00:00+01:00,buy,24.59,32.84,8
2023-01-07 15:00:00+01:00,2023-01-08 06:00:00+01:00,sell,49.79,32.03,9
2023-01-07 15:00:00+01:00,2023-01-08 06:00:00+01:00,buy,23.83,2.21,9
2023-01-07 15:00:00+01:00,2023-01-08 06:00:00+01:00,sell,51.1,5.88,10
2023-01-07 15:00:00+01:00,2023-01-08 06:00:00+01:00,buy,21.85,40.7,10
2023-01-07 15:00:00+01:00,2023-01-08 07:00:00+01:00,sell,46.87,18.82,1
2023-01-07 15:00:00+01:00,2023-01-08 07:00:00+01:00,buy,40.58,23.99,1
2023-01-07 15:00:00+01:00,2023-01-08 07:00:00+01:00,sell,47.46,11.62,2
2023-01-07 15:00:00+01:00,2023-01-08 07:00:00+01:00,buy,39.27,19.02,2
2023-01-07 15:00:00+01:00,2023-01-08 07:00:00+01:00,sell,48.21,33.81,3
2023-01-07 15:00:00+01:00,2023-01-08 07:00:00+01:00,buy,38.31,5.93,3
2023-01-07 15:00:00+01:00,2023-01-08 07:00:00+01:00,sell,50.05,48.56,4
2023-01-07 15:00:00+01:00,2023-01-08 07:00:00+01:00,buy,37.54,16.17,4
2023-01-07 15:00:00+01:00,2023-01-08 07:00:00+01:00,sell,51.58,9.61,5
2023-01-07 15:00:00+01:00,2023-01-08 07:00:00+01:00,buy,36.91,33.52,5
2023-01-07 15:00:00+01:00,2023-01-08 07:00:00+01:00,sell,52.45,30.26,6
2023-01-07 15:00:00+01:00,2023-01-08 07:00:00+01:00,buy,35.34,33.62,6
2023-01-07 15:00:00+01:00,2023-01-08 07:00:00+01:00,sell,53.05,21.79,7
2023-01-07 15:00:00+01:00,2023-01-08 07:00:00+01:00,buy,34.54,15.02,7
2023-01-07 15:00:00+01:00,2023-01-08 07:00:00+01:00,sell,54.59,22.89,8
2023-01-07 15:00:00+01:00,2023-01-08 07:00:00+01:00,buy,33.01,23.55,8
2023-01-07 15:00:00+01:00,2023-01-08 07:00:00+01:00,sell,55.95,13.45,9
2023-01-07 15:00:00+01:00,2023-01-08 07:00:00+01:00,buy,31.92,10.48,9
2023-01-07 15:00:00+01:00,2023-01-08 07:00:00+01:00,sell,57.05,41.43,10
2023-01-07 15:00:00+01:00,2023-01-08 07:00:00+01:00,buy,30.8,11.31,10
2023-01-07 15:00:00+01:00,2023-01-08 08:00:00+01:00,sell,49.58,6.7,1
2023-01-07 15:00:00+01:00,2023-01-08 08:00:00+01:00,buy,44.88,17.37,1
2023-01-07 15:00:00+01:00,2023-01-08 08:00:00+01:00,sell,51.04,27.28,2
2023-01-07 15:00:00+01:00,2023-01-08 08:00:00+01:00,buy,43.66,41.08,2
2023-01-07 15:00:00+01:00,2023-01-08 08:00:00+01:00,sell,51.65,22.42,3
2023-01-07 15:00:00+01:00,2023-01-08 08:00:00+01:00,buy,42.61,2.88,3
2023-01-07 15:00:00+01:00,2023-01-08 08:00:00+01:00,sell,52.35,14.13,4
2023-01-07 15:00:00+01:00,2023-01-08 08:00:00+01:00,buy,40.74,43.67,4
2023-01-07 15:00:00+01:00,2023-01-08 08:00:00+01:00,sell,53.82,30.6,5
2023-01-07 15:00:00+01:00,2023-01-08 08:00:00+01:00,buy,39.69,26.12,5
2023-01-07 15:00:00+01:00,2023-01-08 08:00:00+01:00,sell,54.83,43.7,6
2023-01-07 15:00:00+01:00,2023-01-08 08:00:00+01:00,buy,38.63,20.51,6
2023-01-07 15:00:00+01:00,2023-01-08 08:00:00+01:00,sell,56.39,49.95,7
2023-01-07 15:00:00+01:00,2023-01-08 08:00:00+01:00,buy,37.56,25.36,7
2023-01-07 15:00:00+01:00,2023-01-08 08:00:00+01:00,sell,57.73,30.78,8
2023-01-07 15:00:00+01:00,2023-01-08 08:00:00+01:00,buy,35.8,33.7,8
2023-01-07 15:00:00+01:00,2023-01-08 08:00:00+01:00,sell,58.61,20.83,9
2023-01-07 15:00:00+01:00,2023-01-08 08:00:00+01:00,buy,34.32,1.63,9
2023-01-07 15:00:00+01:00,2023-01-08 08:00:00+01:00,sell,60.09,12.04,10
2023-01-07 15:00:00+01:00,2023-01-08 08:00:00+01:00,buy,32.9,43.71,10
2023-01-07 15:00:00+01:00,2023-01-08 09:00:00+01:00,sell,48.41,6.36,1
2023-01-07 15:00:00+01:00,2023-01-08 09:00:00+01:00,buy,42.3,42.01,1
2023-01-07 15:00:00+01:00,2023-01-08 09:00:00+01:00,sell,49.12,20.47,2
2023-01-07 15:00:00+01:00,2023-01-08 09:00:00+01:00,buy,40.55,49.78,2
2023-01-07 15:00:00+01:00,2023-01-08 09:00:00+01:00,sell,50.28,17.51,3
2023-01-07 15:00:00+01:00,2023-01-08 09:00:00+01:00,buy,39.86,2.11,3
2023-01-07 15:00:00+01:00,2023-01-08 09:00:00+01:00,sell,51.53,28.9,4
2023-01-07 15:00:00+01:00,2023-01-08 09:00:00+01:00,buy,39.17,6.53,4
2023-01-07 15:00:00+01:00,2023-01-08 09:00:00+01:00,sell,52.63,43.19,5
2023-01-07 15:00:00+01:00,2023-01-08 09:00:00+01:00,buy,37.83,30.86,5
2023-01-07 15:00:00+01:00,2023-01-08 09:00:00+01:00,sell,54.15,4.84,6
2023-01-07 15:00:00+01:00,2023-01-08 09:00:00+01:00,buy,35.91,41.21,6
2023-01-07 15:00:00+01:00,2023-01-08 09:00:00+01:00,sell,55.28,4.56,7
2023-01-07 15:00:00+01:00,2023-01-08 09:00:00+01:00,buy,34.79,14.98,7
2023-01-07 15:00:00+01:00,2023-01-08 09:00:00+01:00,sell,57.22,42.67,8
2023-01-07 15:00:00+01:00,2023-01-08 09:00:00+01:00,buy,33.8,12.72,8
2023-01-07 15:00:00+01:00,2023-01-08 09:00:00+01:00,sell,58.62,11.43,9
2023-01-07 15:00:00+01:00,2023-01-08 09:00:00+01:00,buy,32.39,39.56,9
2023-01-07 15:00:00+01:00,2023-01-08 09:00:00+01:00,sell,60.33,33.77,10
2023-01-07 15:00:00+01:00,2023-01-08 09:00:00+01:00,buy,30.49,3.76,10
2023-01-07 15:00:00+01:00,2023-01-08 10:00:00+01:00,sell,49.92,25.51,1
2023-01-07 15:00:00+01:00,2023-01-08 10:00:00+01:00,buy,42.1,23.78,1
2023-01-07 15:00:00+01:00,2023-01-08 10:00:00+01:00,sell,50.95,42.18,2
2023-01-07 15:00:00+01:00,2023-01-08 10:00:00+01:00,buy,41.35,31.9,2
2023-01-07 15:00:00+01:00,2023-01-08 10:00:00+01:00,sell,52.37,35.36,3
2023-01-07 15:00:00+01:00,2023-01-08 10:00:00+01:00,buy,40.78,23.03,3
2023-01-07 15:00:00+01:00,2023-01-08 10:00:00+01:00,sell,53.75,39.66,4
2023-01-07 15:00:00+01:00,2023-01-08 10:00:00+01:00,buy,39.11,10.24,4
2023-01-07 15:00:00+01:00,2023-01-08 10:00:00+01:00,sell,55.07,18.2,5
2023-01-07 15:00:00+01:00,2023-01-08 10:00:00+01:00,buy,38.24,25.89,5
2023-01-07 15:00:00+01:00,2023-01-08 10:00:00+01:00,sell,56.53,20.83,6
2023-01-07 15:00:00+01:00,2023-01-08 10:00:00+01:00,buy,36.49,26.9,6
2023-01-07 15:00:00+01:00,2023-01-08 10:00:00+01:00,sell,57.42,20.29,7
2023-01-07 15:00:00+01:00,2023-01-08 10:00:00+01:00,buy,34.94,40.72,7
2023-01-07 15:00:00+01:00,2023-01-08 10:00:00+01:00,sell,58.05,10.4,8
2023-01-07 15:00:00+01:00,2023-01-08 10:00:00+01:00,buy,33.02,37.04,8
2023-01-07 15:00:00+01:00,2023-01-08 10:00:00+01:00,sell,58.73,4.0,9
2023-01-07 15:00:00+01:00,2023-01-08 10:00:00+01:00,buy,31.9,33.53,9
2023-01-07 15:00:00+01:00,2023-01-08 10:00:00+01:00,sell,59.57,29.95,10
2023-01-07 15:00:00+01:00,2023-01-08 10:00:00+01:00,buy,30.41,6.56,10
2023-01-07 15:00:00+01:00,2023-01-08 11:00:00+01:00,sell,41.8,1.41,1
2023-01-07 15:00:00+01:00,2023-01-08 11:00:00+01:00,buy,34.36,6.76,1
2023-01-07 15:00:00+01:00,2023-01-08 11:00:00+01:00,sell,43.64,9.26,2
2023-01-07 15:00:00+01:00,2023-01-08 11:00:00+01:00,buy,32.85,49.52,2
2023-01-07 15:00:00+01:00,2023-01-08 11:00:00+01:00,sell,45.52,29.46,3
2023-01-07 15:00:00+01:00,2023-01-08 11:00:00+01:00,buy,31.73,11.26,3
2023-01-07 15:00:00+01:00,2023-01-08 11:00:00+01:00,sell,46.1,36.0,4
2023-01-07 15:00:00+01:00,2023-01-08 11:00:00+01:00,buy,30.13,1.58,4
2023-01-07 15:00:00+01:00,2023-01-08 11:00:00+01:00,sell,47.83,45.92,5
2023-01-07 15:00:00+01:00,2023-01-08 11:00:00+01:00,buy,28.85,49.87,5
2023-01-07 15:00:00+01:00,2023-01-08 11:00:00+01:00,sell,48.39,35.57,6
2023-01-07 15:00:00+01:00,2023-01-08 11:00:00+01:00,buy,28.24,14.77,6
2023-01-07 15:00:00+01:00,2023-01-08 11:00:00+01:00,sell,49.44,33.92,7
2023-01-07 15:00:00+01:00,2023-01-08 11:00:00+01:00,buy,27.45,33.73,7
2023-01-07 15:00:00+01:00,2023-01-08 11:00:00+01:00,sell,50.75,20.32,8
2023-01-07 15:00:00+01:00,2023-01-08 11:00:00+01:00,buy,25.69,9.66,8
2023-01-07 15:00:00+01:00,2023-01-08 11:00:00+01:00,sell,51.48,1.06,9
2023-01-07 15:00:00+01:00,2023-01-08 11:00:00+01:00,buy,24.1,29.43,9
2023-01-07 15:00:00+01:00,2023-01-08 11:00:00+01:00,sell,53.1,6.89,10
2023-01-07 15:00:00+01:00,2023-01-08 11:00:00+01:00,buy,22.26,45.3,10
2023-01-07 15:00:00+01:00,2023-01-08 12:00:00+01:00,sell,50.47,37.48,1
2023-01-07 15:00:00+01:00,2023-01-08 12:00:00+01:00,buy,45.12,31.54,1
2023-01-07 15:00:00+01:00,2023-01-08 12:00:00+01:00,sell,51.48,48.59,2
2023-01-07 15:00:00+01:00,2023-01-08 12:00:00+01:00,buy,43.27,3.76,2
2023-01-07 15:00:00+01:00,2023-01-08 12:00:00+01:00,sell,52.29,22.46,3
2023-01-07 15:00:00+01:00,2023-01-08 12:00:00+01:00,buy,41.64,2.17,3
2023-01-07 15:00:00+01:00,2023-01-08 12:00:00+01:00,sell,53.26,43.19,4
2023-01-07 15:00:00+01:00,2023-01-08 12:00:00+01:00,buy,40.41,23.05,4
2023-01-07 15:00:00+01:00,2023-01-08 12:00:00+01:00,sell,54.03,28.73,5
2023-01-07 15:00:00+01:00,2023-01-08 12:00:00+01:00,buy,39.01,17.3,5
2023-01-07 15:00:00+01:00,2023-01-08 12:00:00+01:00,sell,55.88,8.7,6
2023-01-07 15:00:00+01:00,2023-01-08 12:00:00+01:00,buy,38.02,22.48,6
2023-01-07 15:00:00+01:00,2023-01-08 12:00:00+01:00,sell,56.98,34.84,7
2023-01-07 15:00:00+01:00,2023-01-08 12:00:00+01:00,buy,36.04,13.87,7
2023-01-07 15:00:00+01:00,2023-01-08 12:00:00+01:00,sell,57.85,26.16,8
2023-01-07 15:00:00+01:00,2023-01-08 12:00:00+01:00,buy,34.54,9.07,8
2023-01-07 15:00:00+01:00,2023-01-08 12:00:00+01:00,sell,59.02,32.88,9
2023-01-07 15:00:00+01:00,2023-01-08 12:00:00+01:00,buy,33.98,34.77,9
2023-01-07 15:00:00+01:00,2023-01-08 12:00:00+01:00,sell,60.0,44.59,10
2023-01-07 15:00:00+01:00,2023-01-08 12:00:00+01:00,buy,32.99,26.21,10
2023-01-07 15:00:00+01:00,2023-01-08 13:00:00+01:00,sell,42.08,24.37,1
2023-01-07 15:00:00+01:00,2023-01-08 13:00:00+01:00,buy,36.49,4.6,1
2023-01-07 15:00:00+01:00,2023-01-08 13:00:00+01:00,sell,43.47,32.47,2
2023-01-07 15:00:00+01:00,2023-01-08 13:00:00+01:00,buy,35.48,3.62,2
2023-01-07 15:00:00+01:00,2023-01-08 13:00:00+01:00,sell,44.07,2.88,3
2023-01-07 15:00:00+01:00,2023-01-08 13:00:00+01:00,buy,33.82,46.94,3
2023-01-07 15:00:00+01:00,2023-01-08 13:00:00+01:00,sell,44.79,31.45,4
2023-01-07 15:00:00+01:00,2023-01-08 13:00:00+01:00,buy,32.48,26.96,4
2023-01-07 15:00:00+01:00,2023-01-08 13:00:00+01:00,sell,45.4,39.12,5
2023-01-07 15:00:00+01:00,2023-01-08 13:00:00+01:00,buy,30.66,31.13,5
2023-01-07 15:00:00+01:00,2023-01-08 13:00:00+01:00,sell,47.12,25.52,6
2023-01-07 15:00:00+01:00,2023-01-08 13:00:00+01:00,buy,29.36,24.64,6
2023-01-07 15:00:00+01:00,2023-01-08 13:00:00+01:00,sell,48.75,18.52,7
2023-01-07 15:00:00+01:00,2023-01-08 13:00:00+01:00,buy,28.09,5.59,7
2023-01-07 15:00:00+01:00,2023-01-08 13:00:00+01:00,sell,50.38,14.59,8
2023-01-07 15:00:00+01:00,2023-01-08 13:00:00+01:00,buy,26.72,38.64,8
2023-01-07 15:00:00+01:00,2023-01-08 13:00:00+01:00,sell,51.96,32.5,9
2023-01-07 15:00:00+01:00,2023-01-08 13:00:00+01:00,buy,25.1,37.61,9
2023-01-07 15:00:00+01:00,2023-01-08 13:00:00+01:00,sell,53.46,34.95,10
2023-01-07 15:00:00+01:00,2023-01-08 13:00:00+01:00,buy,23.15,16.27,10
2023-01-07 15:00:00+01:00,2023-01-08 14:00:00+01:00,sell,49.77,37.79,1
2023-01-07 15:00:00+01:00,2023-01-08 14:00:00+01:00,buy,44.61,46.61,1
2023-01-07 15:00:00+01:00,2023-01-08 14:00:00+01:00,sell,50.65,32.59,2
2023-01-07 15:00:00+01:00,2023-01-08 14:00:00+01:00,buy,43.75,1.26,2
2023-01-07 15:00:00+01:00,2023-01-08 14:00:00+01:00,sell,52.04,18.41,3
2023-01-07 15:00:00+01:00,2023-01-08 14:00:00+01:00,buy,42.58,37.66,3
2023-01-07 15:00:00+01:00,2023-01-08 14:00:00+01:00,sell,53.95,3.41,4
2023-01-07 15:00:00+01:00,2023-01-08 14:00:00+01:00,buy,41.97,45.25,4
2023-01-07 15:00:00+01:00,2023-01-08 14:00:00+01:00,sell,55.46,2.52,5
2023-01-07 15:00:00+01:00,2023-01-08 14:00:00+01:00,buy,40.04,7.85,5
2023-01-07 15:00:00+01:00,2023-01-08 14:00:00+01:00,sell,56.59,28.15,6
2023-01-07 15:00:00+01:00,2023-01-08 14:00:00+01:00,buy,39.21,5.71,6
2023-01-07 15:00:00+01:00,2023-01-08 14:00:00+01:00,sell,58.12,38.34,7
2023-01-07 15:00:00+01:00,2023-01-08 14:00:00+01:00,buy,37.32,21.8,7
2023-01-07 15:00:00+01:00,2023-01-08 14:00:00+01:00,sell,59.14,27.33,8
2023-01-07 15:00:00+01:00,2023-01-08 14:00:00+01:00,buy,36.18,46.75,8
2023-01-07 15:00:00+01:00,2023-01-08 14:00:00+01:00,sell,60.05,42.2,9
2023-01-07 15:00:00+01:00,2023-01-08 14:00:00+01:00,buy,34.2,27.58,9
2023-01-07 15:00:00+01:00,2023-01-08 14:00:00+01:00,sell,62.05,2.64,10
2023-01-07 15:00:00+01:00,2023-01-08 14:00:00+01:00,buy,32.87,26.85,10
2023-01-07 15:00:00+01:00,2023-01-08 15:00:00+01:00,sell,46.19,37.06,1
2023-01-07 15:00:00+01:00,2023-01-08 15:00:00+01:00,buy,42.43,20.19,1
2023-01-07 15:00:00+01:00,2023-01-08 15:00:00+01:00,sell,47.91,15.76,2
2023-01-07 15:00:00+01:00,2023-01-08 15:00:00+01:00,buy,41.3,35.95,2
2023-01-07 15:00:00+01:00,2023-01-08 15:00:00+01:00,sell,48.54,23.71,3
2023-01-07 15:00:00+01:00,2023-01-08 15:00:00+01:00,buy,40.42,33.31,3
2023-01-07 15:00:00+01:00,2023-01-08 15:00:00+01:00,sell,49.99,30.37,4
2023-01-07 15:00:00+01:00,2023-01-08 15:00:00+01:00,buy,38.8,31.61,4
2023-01-07 15:00:00+01:00,2023-01-08 15:00:00+01:00,sell,51.86,9.39,5
2023-01-07 15:00:00+01:00,2023-01-08 15:00:00+01:00,buy,37.91,14.84,5
2023-01-07 15:00:00+01:00,2023-01-08 15:00:00+01:00,sell,52.67,37.34,6
2023-01-07 15:00:00+01:00,2023-01-08 15:00:00+01:00,buy,36.09,19.52,6
2023-01-07 15:00:00+01:00,2023-01-08 15:00:00+01:00,sell,54.17,15.83,7
2023-01-07 15:00:00+01:00,2023-01-08 15:00:00+01:00,buy,34.25,6.04,7
2023-01-07 15:00:00+01:00,2023-01-08 15:00:00+01:00,sell,54.79,33.46,8
2023-01-07 15:00:00+01:00,2023-01-08 15:00:00+01:00,buy,33.45,36.23,8
2023-01-07 15:00:00+01:00,2023-01-08 15:00:00+01:00,sell,56.2,8.76,9
2023-01-07 15:00:00+01:00,2023-01-08 15:00:00+01:00,buy,32.03,25.69,9
2023-01-07 15:00:00+01:00,2023-01-08 15:00:00+01:00,sell,56.94,34.72,10
2023-01-07 15:00:00+01:00,2023-01-08 15:00:00+01:00,buy,31.4,35.73,10
2023-01-07 15:00:00+01:00,2023-01-08 16:00:00+01:00,sell,49.1,24.97,1
2023-01-07 15:00:00+01:00,2023-01-08 16:00:00+01:00,buy,44.72,6.24,1
2023-01-07 15:00:00+01:00,2023-01-08 16:00:00+01:00,sell,50.11,17.75,2
2023-01-07 15:00:00+01:00,2023-01-08 16:00:00+01:00,buy,42.82,36.25,2
2023-01-07 15:00:00+01:00,2023-01-08 16:00:00+01:00,sell,51.82,46.29,3
2023-01-07 15:00:00+01:00,2023-01-08 16:00:00+01:00,buy,42.07,42.87,3
2023-01-07 15:00:00+01:00,2023-01-08 16:00:00+01:00,sell,53.66,2.2,4
2023-01-07 15:00:00+01:00,2023-01-08 16:00:00+01:00,buy,41.22,13.59,4
2023-01-07 15:00:00+01:00,2023-01-08 16:00:00+01:00,sell,54.94,29.49,5
2023-01-07 15:00:00+01:00,2023-01-08 16:00:00+01:00,buy,40.33,2.02,5
2023-01-07 15:00:00+01:00,2023-01-08 16:00:00+01:00,sell,56.12,27.9,6
2023-01-07 15:00:00+01:00,2023-01-08 16:00:00+01:00,buy,39.77,11.93,6
2023-01-07 15:00:00+01:00,2023-01-08 16:00:00+01:00,sell,56.67,11.75,7
2023-01-07 15:00:00+01:00,2023-01-08 16:00:00+01:00,buy,39.08,3.77,7
2023-01-07 15:00:00+01:00,2023-01-08 16:00:00+01:00,sell,58.49,22.02,8
2023-01-07 15:00:00+01:00,2023-01-08 16:00:00+01:00,buy,37.11,6.07,8
2023-01-07 15:00:00+01:00,2023-01-08 16:00:00+01:00,sell,59.01,32.96,9
2023-01-07 15:00:00+01:00,2023-01-08 16:00:00+01:00,buy,36.13,22.14,9
2023-01-07 15:00:00+01:00,2023-01-08 16:00:00+01:00,sell,60.93,36.63,10
2023-01-07 15:00:00+01:00,2023-01-08 16:00:00+01:00,buy,35.46,12.27,10
2023-01-07 15:00:00+01:00,2023-01-08 17:00:00+01:00,sell,52.17,47.26,1
2023-01-07 15:00:00+01:00,2023-01-08 17:00:00+01:00,buy,45.82,41.78,1
2023-01-07 15:00:00+01:00,2023-01-08 17:00:00+01:00,sell,54.08,17.46,2
2023-01-07 15:00:00+01:00,2023-01-08 17:00:00+01:00,buy,44.28,25.21,2
2023-01-07 15:00:00+01:00,2023-01-08 17:00:00+01:00,sell,55.94,28.47,3
2023-01-07 15:00:00+01:00,2023-01-08 17:00:00+01:00,buy,43.21,6.8,3
2023-01-07 15:00:00+01:00,2023-01-08 17:00:00+01:00,sell,57.29,5.66,4
2023-01-07 15:00:00+01:00,2023-01-08 17:00:00+01:00,buy,41.4,1.67,4
2023-01-07 15:00:00+01:00,2023-01-08 17:00:00+01:00,sell,58.32,10.82,5
2023-01-07 15:00:00+01:00,2023-01-08 17:00:00+01:00,buy,40.05,15.86,5
2023-01-07 15:00:00+01:00,2023-01-08 17:00:00+01:00,sell,59.39,21.26,6
2023-01-07 15:00:00+01:00,2023-01-08 17:00:00+01:00,buy,38.89,35.2,6
2023-01-07 15:00:00+01:00,2023-01-08 17:00:00+01:00,sell,60.51,11.1,7
2023-01-07 15:00:00+01:00,2023-01-08 17:00:00+01:00,buy,38.29,39.72,7
2023-01-07 15:00:00+01:00,2023-01-08 17:00:00+01:00,sell,62.1,43.95,8
2023-01-07 15:00:00+01:00,2023-01-08 17:00:00+01:00,buy,37.09,15.49,8
2023-01-07 15:00:00+01:00,2023-01-08 17:00:00+01:00,sell,63.28,8.76,9
2023-01-07 15:00:00+01:00,2023-01-08 17:00:00+01:00,buy,35.36,25.29,9
2023-01-07 15:00:00+01:00,2023-01-08 17:00:00+01:00,sell,65.07,23.33,10
2023-01-07 15:00:00+01:00,2023-01-08 17:00:00+01:00,buy,33.94,21.63,10
2023-01-07 15:00:00+01:00,2023-01-08 18:00:00+01:00,sell,53.03,1.41,1
2023-01-07 15:00:00+01:00,2023-01-08 18:00:00+01:00,buy,49.12,20.61,1
2023-01-07 15:00:00+01:00,2023-01-08 18:00:00+01:00,sell,53.61,42.12,2
2023-01-07 15:00:00+01:00,2023-01-08 18:00:00+01:00,buy,48.54,8.37,2
2023-01-07 15:00:00+01:00,2023-01-08 18:00:00+01:00,sell,54.41,2.57,3
2023-01-07 15:00:00+01:00,2023-01-08 18:00:00+01:00,buy,47.35,25.67,3
2023-01-07 15:00:00+01:00,2023-01-08 18:00:00+01:00,sell,54.92,47.07,4
2023-01-07 15:00:00+01:00,2023-01-08 18:00:00+01:00,buy,46.03,40.28,4
2023-01-07 15:00:00+01:00,2023-01-08 18:00:00+01:00,sell,56.36,44.71,5
2023-01-07 15:00:00+01:00,2023-01-08 18:00:00+01:00,buy,44.19,22.64,5
2023-01-07 15:00:00+01:00,2023-01-08 18:00:00+01:00,sell,57.33,27.24,6
2023-01-07 15:00:00+01:00,2023-01-08 18:00:00+01:00,buy,43.54,25.04,6
2023-01-07 15:00:00+01:00,2023-01-08 18:00:00+01:00,sell,59.29,27.64,7
2023-01-07 15:00:00+01:00,2023-01-08 18:00:00+01:00,buy,41.8,42.59,7
2023-01-07 15:00:00+01:00,2023-01-08 18:00:00+01:00,sell,60.09,33.04,8
2023-01-07 15:00:00+01:00,2023-01-08 18:00:00+01:00,buy,40.99,35.6,8
2023-01-07 15:00:00+01:00,2023-01-08 18:00:00+01:00,sell,61.1,19.97,9
2023-01-07 15:00:00+01:00,2023-01-08 18:00:00+01:00,buy,39.9,25.03,9
2023-01-07 15:00:00+01:00,2023-01-08 18:00:00+01:00,sell,62.14,32.71,10
2023-01-07 15:00:00+01:00,2023-01-08 18:00:00+01:00,buy,38.92,13.63,10
2023-01-07 15:00:00+01:00,2023-01-08 19:00:00+01:00,sell,56.26,44.15,1
